阿	af
婙	jingns
婛	jingnt
鵛	jingnu
鶁	jingnv
鶄	jingnw
廑	jingpr
静	jingq
獍	jingqc
靖	jingqp
靜	jingqq
猄	jingqs
靚	jingqt
景	jingr
晶	jingrp
暻	jingrq
曔	jingrs
鼱	jingsq
境	jingt
京	jingtp
亰	jingtq
坓	jingts
坕	jingtt
坙	jingtu
茎	jingu
菁	jinguc
荆	jingup
荊	jinguq
莖	jingus
葏	jingut
儆	jingv
俓	jingvq
倞	jingvs
傹	jingvt
敬	jingw
璄	jingwq
璟	jingws
璥	jingwt
惊	jingx
憬	jingxp
憼	jingxq
穽	jingxs
警	jingy
鲸	jingyc
颈	jingyp
頸	jingyq
鯽	jingyqr
鯨	jingys
鯚	jingysr
丼	jingyt
鮆	jingytr
誩	jingyu
魥	jingyur
鰶	jingyv
頚	jingyvr
魢	jingyw
鰿	jingyx
魝	jingyy
鱀	jingyz
迳	jingz
踁	jingzq
逕	jingzs
烬	jinh
煡	jinhq
燼	jinhs
黅	jinht
槿	jini
枃	jiniq
榗	jinis
金	jinj
锦	jinjc
巾	jinjd
矜	jinje
觐	jinjf
卺	jinjg
斤	jinjp
錦	jinjq
覲	jinjs
觔	jinjt
釒	jinju
釿	jinjv
钅	jinjw
筋	jink
衿	jinkc
襟	jinkp
竻	jinkq
笒	jinks
劲	jinl
劤	jinlq
勁	jinls
鹶	jinlt
乁	jinm
盡	jinmq
矝	jinms
馸	jinmt
鹡	jinn
婜	jinnq
妗	jinnr
嫤	jinns
嬐	jinnt
嬧	jinnu
鶺	jino
噤	jinop
唫	jinoq
嚍	jinos
嫉	jinp
尽	jinpa
砛	jinpq
鷄	jinq
歏	jinqq
晋	jinr
晉	jinrq
鸄	jins
禁	jinsa
馑	jinsp
祲	jinsq
饉	jinss
鷑	jint
埐	jintq
堻	jints
墐	jintt
壗	jintu
妀	jinu
堇	jinua
荩	jinup
荕	jinuq
菫	jinus
菳	jinut
蓳	jinuu
藎	jinuv
今	jinv
仅	jinvp
僅	jinvq
仐	jinvs
伒	jinvt
侭	jinvu
僸	jinvv
儘	jinvw
姞	jinw
瑾	jinwa
珒	jinwq
琎	jinws
琻	jinwt
瑨	jinwu
璡	jinwv
璶	jinww
鳮	jinx
惍	jinxq
慬	jinxs
鵋	jiny
谨	jinya
謹	jinyq
进	jinz
近	jinzp
進	jinzq
臸	jinzs
吉	jio
唧	jioc
咭	jiod
哜	jioe
臦	jiongcq
臩	jiongcs
泂	jiongeq
浻	jionges
澃	jionget
絅	jiongfq
綗	jiongfs
炯	jiongh
扃	jionghp
扄	jionghq
烱	jionghs
煚	jionght
煛	jionghu
熲	jionghv
燛	jionghw
銄	jiongjq
褧	jiongkq
駉	jiongmq
駫	jiongms
冋	jiongtq
冏	jiongts
坰	jiongtt
埛	jiongtu
冂	jiongtv
蘏	jionguq
蘔	jiongus
侰	jiongvq
僒	jiongvs
囧	jiongwq
窘	jiongx
顈	jiongyq
颎	jiongys
迥	jiongz
逈	jiongzq
叽	jiop
嘰	jioq
喞	jios
嗘	jiot
嚌	jiou
及	jip
屐	jipc
矶	jipp
毄	jipq
磯	jips
磼	jipt
硛	jipu
犱	jiqq
齊	jiqs
齌	jiqt
齎	jiqu
齏	jiqv
霁	jir
暩	jirq
曁	jirs
霵	jirt
霽	jiru
祭	jis
羁	jisc
岌	jisd
嵴	jise
羇	jism
罽	jisn
禨	jiso
饥	jisp
飢	jisq
饑	jiss
躸	jist
羈	jisu
卙	jisv
屰	jisw
嵆	jisx
嶯	jisy
禝	jisz
基	jit
圾	jitc
墼	jitd
畸	jitp
坖	jitq
垍	jits
堲	jitt
塉	jitu
畟	jitv
藉	jiu
揪	jiua
捄	jiuaq
揂	jiuas
揫	jiuat
摎	jiuau
疚	jiub
鬏	jiubp
勼	jiubq
匓	jiubs
镹	jiubt
荠	jiuc
齨	jiucq
厩	jiucr
蒺	jiud
剹	jiudq
殧	jiuds
鬮	jiudt
芨	jiue
氿	jiueq
汣	jiues
蕺	jiuf
纠	jiufa
韭	jiufp
糾	jiufq
匛	jiufs
匶	jiuft
糺	jiufu
紤	jiufv
芰	jiug
廄	jiugq
廏	jiugs
廐	jiugt
灸	jiuh
稵	jiuhq
桕	jiui
柩	jiuip
朻	jiuiq
杦	jiuis
柾	jiuit
樛	jiuiu
欍	jiuiv
舅	jiuj
就	jiuja
臼	jiujp
舊	jiujq
韮	jiujs
葪	jiuk
蓟	jiul
丩	jiulq
麔	jiuls
薺	jium
阄	jiumr
薊	jiun
鹫	jiunp
奺	jiunq
鸠	jiunr
牞	jiuns
鳩	jiunt
鷲	jiunu
蕀	jiuo
啾	jiuop
咎	jiuor
九	jiup
久	jiupp
乆	jiupq
虀	jiuq
酒	jiuqa
旧	jiur
蘻	jius
舏	jiusq
蘮	jiut
就	jiuta
蘎	jiuu
萛	jiuuq
苙	jiuv
乣	jiuvq
僦	jiuvr
倃	jiuvs
茍	jiuw
救	jiuwa
玖	jiuwp
茤	jiux
究	jiuxa
慦	jiuxq
就	jiuy
鯦	jiuyq
蔇	jiuz
蹵	jiuzq
赳	jiuzr
伎	jiv
佶	jivc
偈	jivp
亼	jivq
亽	jivs
伋	jivt
偮	jivu
僟	jivv
玑	jiw
齑	jiwp
敧	jiwq
璣	jiws
璾	jiwt
急	jix
悸	jixc
懻	jixo
忌	jixp
覊	jixq
覉	jixs
尐	jixt
彑	jixu
忣	jixv
惎	jixw
愱	jixx
憿	jixy
懠	jixz
计	jiy
鲫	jiyc
讥	jiyd
畿	jiye
鲚	jiyf
諆	jiyl
諅	jiym
誋	jiyn
詰	jiyo
记	jiyp
譏	jiyq
幾	jiys
計	jiyt
記	jiyu
鱭	jiyv
譤	jiyw
鱾	jiyx
諔	jiyy
叝	jiyz
集	jiz
迹	jizc
亟	jizd
跻	jize
乩	jizf
跽	jizg
﨤	jizj
踖	jizk
踑	jizl
趞	jizm
趌	jizn
艥	jizo
季	jizp
雞	jizq
跡	jizs
雧	jizt
躤	jizu
躋	jizv
蹟	jizw
蹐	jizx
攲	jizy
臮	jizz
据	jua
拘	juac
掬	juad
捐	juana
捲	juanaq
奆	juandq
奍	juands
卷	juane
涓	juanep
巻	juaneq
淃	juanes
绢	juanf
鄄	juanfp
絹	juanfq
絭	juanfs
縳	juanft
弮	juangq
鞙	juangs
焆	juanhq
桊	juani
梋	juaniq
棬	juanis
椦	juanit
镌	juanj
锩	juanjp
帣	juanjq
鋑	juanjs
鋗	juanjt
錈	juanju
鎸	juanjv
鐫	juanjw
裐	juankq
劵	juanlq
勌	juanls
勬	juanlt
朘	juanlu
脧	juanlv
腃	juanlw
臇	juanlx
眷	juanm
睊	juanmq
睠	juanms
闂	juanmt
娟	juann
鹃	juannp
鵑	juannq
姢	juanns
婘	juannt
呟	juanoq
狷	juanq
獧	juanqq
蠲	juans
嶲	juansq
巂	juanss
罥	juanst
羂	juansu
飬	juansv
餋	juansw
埍	juantq
菤	juanuq
蔨	juanus
倦	juanv
圏	juanwq
瓹	juanws
悁	juanxq
惓	juanxs
慻	juanxt
讂	juanyq
隽	juanz
踡	juanzq
雋	juanzs
拒	juap
據	juaq
抅	juas
拠	juat
挙	juau
挶	juav
捄	juaw
揟	juax
擧	juay
具	jub
疽	jubp
匊	jubq
寠	jubs
车	juc
龃	jucc
忂	jucq
蚷	jucs
蜛	juct
螶	jucu
車	jucv
輂	jucw
齟	jucx
举	jud
剧	judp
劇	judq
沮	jue
掘	juea
撅	jueac
抉	juead
攫	jueap
挗	jueaq
捔	jueas
撧	jueat
决	jueb
疦	juebq
瘚	juebs
厥	juec
孓	juecp
虳	juecq
蚗	juecs
蟨	juect
蟩	juecu
劂	jued
刔	juedq
決	jueeq
泬	juees
灍	jueet
绝	juef
絕	juefq
匷	juefs
絶	jueft
繘	juefu
弡	juegq
彏	juegs
髉	juegt
爝	jueh
焳	juehq
熦	juehs
燋	jueht
爑	juehu
穱	juehv
橛	juei
桷	jueip
橜	jueiq
櫭	jueis
觉	juej
觖	juejc
镢	juejp
钁	juejq
覐	juejs
覚	juejt
覺	jueju
觮	juejv
觼	juejw
鈌	juejx
鐍	juejy
鐝	juejz
袦	juekq
臄	juelq
矞	juemq
矡	juems
闕	juemt
駃	juemu
妜	juenq
鴂	juens
鴃	juent
鷢	juenu
嚼	jueo
噱	jueoc
噘	jueop
吷	jueoq
噊	jueos
屩	juepq
屫	jueps
砄	juept
泃	jueq
獗	jueqa
欮	jueqq
玃	jueqs
泦	jues
崛	juesa
崫	juesq
嶡	juess
嶥	juest
氒	juesu
洰	juet
埆	juetq
壆	juets
涺	jueu
芵	jueuq
蕨	jueur
蕝	jueus
淗	juev
倔	jueva
亅	juevq
傕	juevs
湨	juew
斍	juewq
珏	juewr
玦	juews
玨	juewt
瑴	juewu
璚	juewv
澽	juex
憠	juexq
憰	juexs
戄	juext
诀	juey
矍	jueyc
谲	jueyp
訣	jueyq
叕	jueys
誳	jueyt
譎	jueyu
鱖	jueyv
爵	juez
蹶	juezp
躩	juezq
孒	juezs
爴	juezt
貜	juezu
赽	juezv
趉	juezw
趹	juezx
蹷	juezy
蹻	juezz
巨	juf
飓	jufc
聚	jufp
繘	jufq
聥	jufs
邭	juft
郹	jufu
陱	jufv
颶	jufw
巪	jufx
乬	jufy
鞠	jug
鞫	jugp
弆	jugq
炬	juh
且	juhp
焗	juhq
焣	juhs
秬	juht
虡	juhu
橘	jui
榘	juic
榉	juid
椐	juie
枸	juip
櫃	juiq
梮	juis
椇	juit
椈	juiu
檋	juiv
櫸	juiw
欅	juix
﨔	juiy
锯	juj
锔	jujc
钜	jujp
舉	jujq
鋸	jujs
凥	jujt
鉅	juju
鋦	jujv
鐻	jujw
裾	juk
筥	jukq
簴	juks
籧	jukt
袓	juku
襷	jukv
勮	julq
耟	juls
腒	jult
驹	jum
駏	jumo
駒	jumq
驧	jums
駶	jumt
毩	jumu
毱	jumv
眗	jumw
粔	jumx
粷	jumy
閰	jumz
犋	jun
捃	juna
攈	junaq
攟	junas
寯	junbq
賐	junbs
娵	junc
軍	juncq
蚐	juncs
蜠	junct
浚	june
汮	juneq
濬	junes
郡	junf
陖	junfq
婅	jung
龜	jungq
鵴	junh
焌	junhq
燇	junhs
桾	juniq
棞	junis
钧	junj
鈞	junjq
覠	junjs
銁	junjt
銞	junju
鍕	junjv
筠	junk
箘	junkq
箟	junks
袀	junkt
竣	junl
麇	junlp
麏	junlq
麕	junls
军	junm
骏	junmp
駿	junmq
鶋	junn
姰	junnq
鵔	junns
鵕	junnt
鵘	junnu
君	juno
呁	junoq
皸	junpq
皹	junps
碅	junpt
鶪	junq
姖	junr
晙	junrq
峻	juns
餕	junsq
馂	junss
均	junt
埈	juntq
畯	junts
菌	junu
莙	junuq
葰	junus
俊	junv
儁	junvq
婮	junw
珺	junwq
犑	junx
懏	junxq
鴡	juny
頵	junyq
鮶	junys
鲪	junyt
鵙	junz
雋	junzq
皲	junzr
句	juo
咀	juop
啹	juoq
局	jup
屦	jupc
居	jupp
屨	jupq
砠	jups
狙	juq
醵	juqp
狊	juqq
豦	juqs
昛	jurq
矩	jusp
岠	jusq
岨	juss
崌	just
巈	jusu
罝	jusv
躹	jusw
鼰	jusx
鼳	jusy
埧	jutq
埾	juts
壉	jutt
菊	juu
莒	juuc
苴	juud
苣	juup
蒟	juuq
蒩	juus
蓻	juut
蘜	juuu
俱	juv
倨	juvp
伡	juvq
侷	juvs
俥	juvt
倶	juvu
僪	juvv
琚	juw
珇	juwq
惧	jux
窭	juxp
懼	juxq
怇	juxs
怐	juxt
怚	juxu
愳	juxv
懅	juxw
窶	juxx
讵	juy
詎	juyq
諊	juys
鮈	juyt
鮔	juyu
距	juz
踽	juzc
遽	juzd
趄	juze
雎	juzf
踘	juzo
踞	juzp
躆	juzq
蹫	juzs
歫	juzt
艍	juzu
貗	juzv
趜	juzw
跔	juzx
跙	juzy
跼	juzz
侷	jvvq
揩	kaia
輆	kaicq
剀	kaid
剴	kaidq
奒	kaids
豈	kaidt
濭	kaieq
颽	kaifq
开	kaig
炌	kaihq
烗	kaihs
楷	kaii
凯	kaij
锴	kaijc
锎	kaijd
铠	kaijp
凱	kaijq
鍇	kaijs
鎎	kaijt
鎧	kaiju
鐦	kaijv
勓	kailq
開	kaimq
闓	kaims
闿	kaimt
嘅	kaioq
桛	kaiq
欬	kaiqq
欯	kaiqs
暟	kairq
嵦	kaisq
垲	kait
塏	kaitq
蒈	kaiu
慨	kaix
忾	kaixc
恺	kaixp
愒	kaixq
愷	kaixs
愾	kaixt
鉲	kajq
裃	kakq
卡	kal
胩	kalp
扻	kanaq
輡	kancq
轗	kancs
刊	kand
鬫	kandq
戡	kang
抗	kanga
扛	kangap
摃	kangaq
漮	kangeq
匟	kangfq
邟	kangfs
康	kangg
炕	kangh
穅	kanghq
槺	kangiq
钪	kangj
鈧	kangjq
鏮	kangjs
糠	kangm
闶	kangmp
粇	kangmq
閌	kangms
嫝	kangnq
砊	kangpq
犺	kangqq
嵻	kangsq
躿	kangss
亢	kangt
伉	kangv
囥	kangwq
慷	kangx
忼	kangxq
鱇	kangyq
槛	kani
檻	kaniq
栞	kanis
凵	kankq
勘	kanl
龛	kanlp
竷	kanlq
龕	kanls
看	kanm
阚	kanmc
瞰	kanmp
冚	kanmq
矙	kanms
闞	kanmt
砍	kanp
磡	kanpq
欿	kanqq
歁	kanqs
崁	kansq
嵁	kanss
堪	kant
坎	kantp
埳	kantq
墈	kants
莰	kanu
侃	kanv
偘	kanvq
惂	kanxq
衎	kanxs
顑	kanyq
咯	kao
拷	kaoa
咖	kaoc
咔	kaod
洘	kaoeq
靠	kaof
髛	kaogq
烤	kaoh
丂	kaohq
焅	kaohs
熇	kaoht
栲	kaoi
铐	kaoj
銬	kaojq
考	kaol
犒	kaon
喀	kaop
尻	kaopr
嵪	kaosq
薧	kaouq
攷	kaowq
鮳	kaoyq
鯌	kaoys
鲓	kaoyt
垰	katq
佧	kav
揢	keaq
搕	keas
客	keb
疴	kebp
痾	kebq
蝌	kec
轲	kecp
尅	kecq
軻	kecs
刻	ked
剋	kedq
渴	kee
溘	keep
渇	keeq
濭	kees
缂	kef
匼	kefq
緙	kefs
髁	keg
科	keh
稞	kehp
炣	kehq
棵	kei
尅	keicq
剋	keidq
柯	keip
榼	keiq
樖	keis
钶	kej
锞	kejp
鈳	kejq
鉿	kejs
錁	kejt
袔	kekq
勀	kelq
勊	kels
瞌	kem
骒	kemp
閜	kemq
騍	kems
騾	kemt
掯	kenaq
龈	kenc
齗	kencq
齦	kencs
龂	kenct
挳	kengaq
揁	kengas
摼	kengat
阬	kengfq
铿	kengj
銵	kengjq
鍞	kengjs
鏗	kengjt
劥	kenglq
妔	kengnq
牼	kengns
吭	kengo
殸	kengpq
硁	kengps
硜	kengpt
硻	kengpu
坑	kengt
坈	kengtq
誙	kengyq
錹	kenjq
裉	kenk
褃	kenkq
肯	kenl
肎	kenlq
肻	kenls
啃	keno
硍	kenpq
娔	kenq
豤	kenqq
牱	kens
垦	kent
墾	kentq
犐	kenu
珢	kenwq
恳	kenx
懇	kenxq
貇	kenzq
可	keo
嗑	keoc
咳	keop
磕	kep
礚	kepq
殻	keps
殼	kept
牁	kepu
砢	kepv
硞	kepw
碦	kepx
磆	kepy
礊	kepz
氪	keq
欬	keqq
歁	keqs
醘	keqt
克	kes
岢	kesc
壳	kesp
峇	kesq
嵑	kess
嵙	kest
嶱	kesu
坷	ket
堁	ketq
苛	keu
萪	keuq
薖	keus
珂	kew
敤	kewq
窠	kex
恪	kexp
悈	kexq
愘	kexs
愙	kext
窼	kexu
衉	kexv
课	key
颏	keyc
颗	keyp
課	keyq
顆	keys
翗	keyt
頦	keyu
艐	kezq
趷	kezs
控	konga
涳	kongeq
鞚	konggq
椌	kongiq
錓	kongjq
箜	kongk
鵼	kongnq
矼	kongpq
硿	kongps
崆	kongs
躻	kongsq
埪	kongtq
倥	kongv
空	kongx
恐	kongxp
悾	kongxq
羫	kongyq
孔	kongz
扣	koua
抠	kouap
摳	kouaq
寇	koub
宼	koubq
剾	koudq
滱	koueq
彄	kougq
釦	koujq
筘	kouk
簆	koukq
劶	koulq
竘	kouls
眍	koum
冦	koumq
眗	koums
瞉	koumt
瞘	koumu
鷇	kounq
口	kouo
叩	kouop
蔻	kouu
芤	kouup
蔲	kouuq
囗	kouw
敂	kouwq
怐	kouxq
窛	kouxs
挎	kuaa
夸	kuad
絓	kuafq
骻	kuagq
擓	kuaiaq
巜	kuaicq
蒯	kuaid
浍	kuaie
澮	kuaieq
郐	kuaif
旝	kuaifq
鄶	kuaifs
廥	kuaigq
筷	kuaik
凷	kuaikq
脍	kuail
膾	kuailq
糩	kuaimq
駃	kuaims
哙	kuaio
噲	kuaioq
狯	kuaiq
欳	kuaiqq
楇	kuaiqr
獪	kuaiqs
會	kuairq
块	kuait
塊	kuaitq
圦	kuaits
墤	kuaitt
蕢	kuaiuq
会	kuaiv
侩	kuaivp
儈	kuaivq
璯	kuaiwq
快	kuaix
鱠	kuaiyq
鲙	kuaiys
銙	kuajq
胯	kual
宽	kuanb
寬	kuanbq
寛	kuanbs
髋	kuang
抂	kuangaq
况	kuangb
贶	kuangbp
卝	kuangbq
貺	kuangbs
軖	kuangcq
軠	kuangcs
軦	kuangct
軭	kuangcu
夼	kuangd
況	kuangeq
洭	kuanges
匡	kuangf
纩	kuangfc
邝	kuangfp
匩	kuangfq
絋	kuangfs
絖	kuangft
纊	kuangfu
邼	kuangfv
鄺	kuangfw
爌	kuanghq
穬	kuanghs
黋	kuanght
框	kuangi
鉱	kuangjq
鋛	kuangjs
鑛	kuangjt
筐	kuangk
筺	kuangkq
丱	kuanglq
劻	kuangls
眶	kuangm
眖	kuangmq
矌	kuangms
鵟	kuangnq
哐	kuango
矿	kuangp
礦	kuangpq
砿	kuangps
硄	kuangpt
狂	kuangq
狅	kuangqq
髖	kuangqr
旷	kuangr
曠	kuangrq
昿	kuangrs
岲	kuangsq
圹	kuangt
壙	kuangtq
儣	kuangvq
忹	kuangxq
恇	kuangxs
懬	kuangxt
懭	kuangxu
诳	kuangy
诓	kuangyp
誆	kuangyq
誑	kuangys
迋	kuangzq
梡	kuaniq
鑧	kuanjq
臗	kuanlq
款	kuanq
欵	kuanqq
姱	kuanqr
歀	kuanqs
窽	kuanxq
窾	kuanxs
咵	kuaoq
扝	kuaq
晇	kuarq
捁	kuas
垮	kuat
搰	kuau
侉	kuav
恗	kuaxq
誇	kuayq
跨	kuaz
舿	kuazq
趶	kuazs
瘔	kubq
刳	kud
绔	kuf
絝	kufq
郀	kufs
库	kug
骷	kugp
庫	kugq
廤	kugs
焅	kuhq
秙	kuhs
枯	kui
揆	kuia
夔	kuib
蝰	kuic
奎	kuid
刲	kuidq
殨	kuids
溃	kuie
潰	kuieq
匮	kuif
隗	kuifc
聩	kuifp
匱	kuifq
聧	kuifs
聭	kuift
聵	kuifu
鄈	kuifv
魁	kuig
戣	kuigq
亏	kuih
虧	kuihq
煃	kuihs
楏	kuiiq
楑	kuiis
櫆	kuiit
鍨	kuijq
鍷	kuijs
篑	kuik
簣	kuikq
籄	kuiks
胿	kuilq
膭	kuils
盔	kuim
睽	kuimp
瞆	kuimq
瞶	kuims
闚	kuimt
騤	kuimu
骙	kuimv
媿	kuinq
嬇	kuins
犪	kuint
喟	kuio
喹	kuiop
嘳	kuioq
馗	kuip
磈	kuipq
桍	kuiq
暌	kuir
晆	kuirq
馈	kuis
岿	kuisp
饋	kuisq
巋	kuiss
巙	kuist
餽	kuisu
楛	kuit
葵	kuiu
蒉	kuiup
蕢	kuiuq
藈	kuius
蘷	kuiut
虁	kuiuu
傀	kuiv
愧	kuix
悝	kuixc
愦	kuixd
窥	kuixp
窺	kuixq
憒	kuixs
尯	kuiyq
謉	kuiys
頍	kuiyt
頯	kuiyu
顝	kuiyv
鮭	kuiyw
逵	kuiz
跬	kuizp
歸	kuizq
蹞	kuizs
躨	kuizt
裤	kuk
褲	kukq
袴	kuks
朏	kulq
胐	kuls
捆	kuna
髡	kunb
髠	kunbq
髨	kunbs
蜫	kuncq
涃	kuneq
潉	kunes
綑	kunfq
焜	kunhq
熴	kunhs
稇	kunht
稛	kunhu
梱	kuniq
锟	kunj
錕	kunjq
裈	kunkq
裍	kunks
裩	kunkt
褌	kunku
阃	kunm
睏	kunmq
閫	kunms
閸	kunmt
騉	kunmu
婫	kunnq
鵾	kunns
鶤	kunnt
鹍	kunnu
硱	kunpq
醌	kunq
猑	kunqq
昆	kunr
晜	kunrq
壸	kunsq
壼	kunss
崐	kunst
崑	kunsu
祵	kunsv
坤	kunt
堃	kuntq
堒	kunts
菎	kunuq
困	kunw
琨	kunwp
瑻	kunwq
悃	kunx
鲲	kuny
鯤	kunyq
貇	kunzq
哭	kuo
括	kuoa
扩	kuoap
擴	kuoaq
拡	kuoas
挄	kuoat
髺	kuobq
鬠	kuobs
蛞	kuoc
漷	kuoeq
濶	kuoes
廓	kuog
鞟	kuogq
鞹	kuogs
秮	kuohq
秳	kuohs
銛	kuojq
銽	kuojs
铦	kuojt
筈	kuokq
阔	kuom
闊	kuomq
噋	kuooq
喾	kuop
嚳	kuoq
霩	kuorq
萿	kuouq
葀	kuous
韕	kuowq
頢	kuoyq
矻	kupq
硞	kups
酷	kuq
狜	kuqq
堀	kut
苦	kuu
俈	kuvq
圐	kuwq
窟	kux
窋	kuxq
鮬	kuyq
跍	kuzq
拉	laa
揦	laaq
揧	laas
搚	laat
擸	laau
攋	laav
瘌	lab
癩	labq
鬎	labs
蜡	lac
蝋	lacq
蝲	lacs
蠟	lact
剌	lad
溂	laeq
鞡	lagq
爉	lahq
攋	laiaq
赖	laib
赉	laibc
癞	laibp
賴	laibq
癘	laibs
癩	laibt
賚	laibu
賫	laibv
徕	laic
徠	laicq
涞	laie
濑	laiep
淶	laieq
瀨	laies
瀬	laiet
郲	laifq
庲	laigq
来	laii
梾	laiiq
棶	laiis
櫴	laiit
铼	laij
錸	laijq
籁	laik
筙	laikq
箂	laiks
籟	laikt
襰	laiku
勑	lailq
睐	laim
睞	laimq
騋	laims
麳	laimt
娕	lainq
婡	lains
鵣	laint
鶆	lainu
唻	laioq
柆	laiq
猍	laiqq
楋	lais
崍	laisq
崃	laisr
櫴	lait
莱	laiu
萊	laiuq
藾	laius
來	laivq
俫	laivs
倈	laivt
琜	laiwq
誺	laiyq
頼	laiys
顂	laiyt
鯠	laiyu
逨	laizq
鑞	lajq
镴	lajs
腊	lal
臈	lalq
臘	lals
拦	lana
揽	lanap
攔	lanaq
攬	lanas
擥	lanat
兰	lanb
厱	lancq
滥	lane
漤	lanec
澜	lanep
濫	laneq
瀾	lanes
浨	lanet
灆	laneu
灠	lanev
灡	lanew
缆	lanf
纜	lanfq
繿	lanfs
螂	langc
蜋	langcq
浪	lange
郎	langf
郒	langfq
郞	langfs
廊	langg
稂	langh
烺	langhq
榔	langi
桹	langiq
樃	langis
鋃	langjq
鎯	langjs
筤	langkq
朗	langl
勆	langlq
朖	langls
朤	langlt
阆	langm
閬	langmq
駺	langms
嫏	langnq
啷	lango
哴	langoq
硠	langpq
狼	langq
欴	langqq
韊	langqr
崀	langsq
躴	langss
埌	langtq
塱	langts
蒗	langu
蓈	languq
蓢	langus
琅	langw
斏	langwq
瑯	langws
誏	langyq
艆	langzq
烂	lanh
爛	lanhq
燗	lanhs
燣	lanht
燷	lanhu
爁	lanhv
爤	lanhw
爦	lanhx
栏	lani
榄	lanip
欄	laniq
欖	lanis
欗	lanit
览	lanj
镧	lanjp
覽	lanjq
幱	lanjs
覧	lanjt
鑭	lanju
钄	lanjv
篮	lank
褴	lankp
籃	lankq
籣	lanks
襕	lankt
襤	lanku
襴	lankv
襽	lankw
阑	lanm
糷	lanmq
闌	lanms
婪	lann
嬾	lannq
孄	lanns
孏	lannt
嚂	lanoq
囒	lanos
囕	lanot
醂	lanqq
暕	lanrq
岚	lans
罱	lansp
嵐	lansq
坔	lantq
壈	lants
壏	lantt
蓝	lanu
藍	lanuq
蘭	lanus
葻	lanut
蘫	lanuu
儖	lanvq
斓	lanw
斕	lanwq
璼	lanws
瓓	lanwt
懒	lanx
懶	lanxq
惏	lanxs
懢	lanxt
谰	lany
譋	lanyq
讕	lanys
顲	lanyt
躝	lanzq
啦	lao
捞	laoa
撈	laoaq
痨	laob
癆	laobq
蟧	laocq
轑	laocs
蛯	laoct
涝	laoe
潦	laoep
澇	laoeq
浶	laoes
絡	laofq
髝	laogq
烙	laoh
栳	laoi
橯	laoiq
铹	laoj
铑	laojp
銠	laojq
鐒	laojs
簩	laokq
老	laol
耢	laolc
劳	laolp
勞	laolq
労	laols
朥	laolt
耂	laolu
耮	laolv
粩	laomq
閖	laoms
牢	laon
姥	laonp
嫪	laonq
唠	laoo
嘮	laooq
咾	laoos
哰	laoot
嗠	laoou
喇	laop
硓	laopq
磱	laops
酪	laoq
醪	laoqp
狫	laoqq
崂	laos
嶗	laosq
躼	laoss
軂	laost
嚹	laot
荖	laouq
佬	laov
僗	laovq
珯	laowq
忉	laox
恅	laoxq
憥	laoxs
憦	laoxt
窂	laoxu
顟	laoyq
鮱	laoys
鱩	laoyt
砬	lap
磖	lapq
旯	lar
垃	lat
落	lau
菈	lauq
藞	laus
瓎	lawq
辣	lax
辢	laxq
翋	layq
鯻	lays
邋	laz
扐	leaq
忇	lecq
泐	lee
氻	leeq
阞	lefq
擂	leia
攂	leiaq
瘣	leibq
癗	leibs
蠝	leicq
轠	leics
泪	leie
淚	leieq
洡	leies
涙	leiet
灅	leieu
累	leif
缧	leifp
絫	leifq
縲	leifs
纇	leift
纍	leifu
纝	leifv
罍	leifw
檑	leii
樏	leiiq
櫐	leiis
櫑	leiit
欙	leiiu
镭	leij
銇	leijq
錑	leijs
鐳	leijt
鑘	leiju
鑸	leijv
肋	leil
耒	leilp
类	leim
矋	leimq
嫘	lein
鸓	leinq
嘞	leio
磊	leip
磥	leipq
礌	leips
礧	leipt
礨	leipu
樂	leiq
酹	leiqr
雷	leir
靁	leirq
楽	leis
厽	leisq
祱	leiss
禷	leist
鼺	leisu
垒	leit
羸	leitp
壘	leitq
塁	leits
壨	leitt
畾	leitu
蕾	leiu
蔂	leiuq
蕌	leius
藟	leiut
蘱	leiuu
蘲	leiuv
蘽	leiuw
虆	leiux
儡	leiv
傫	leivq
儽	leivs
瓃	leiwq
诔	leiy
類	leiyq
誄	leiys
讄	leiyt
頛	leiyu
頪	leiyv
颣	leiyw
竻	lekq
簕	leks
勒	lel
冷	lengb
漓	lenge
稜	lenghq
楞	lengi
棱	lengip
睖	lengmq
唥	lengoq
吏	lengp
碐	lengpq
塄	lengt
堎	lengtq
荔	lengu
薐	lenguq
俐	lengv
倰	lengvq
愣	lengx
踜	lengzq
牞	lenq
叻	leo
乐	lep
砳	lepq
餎	lesq
饹	less
艻	leuq
了	lev
仂	levp
玏	lewq
鳓	ley
韷	leyq
鰳	leys
鱳	leyt
摙	lianaq
鬑	lianbq
蠊	lianc
螊	liancq
殓	liand
奁	liandp
劆	liandq
奩	liands
殮	liandt
涟	liane
潋	lianec
濂	lianep
湅	lianeq
溓	lianes
漣	lianet
澰	lianeu
濓	lianev
瀮	lianew
瀲	lianex
联	lianf
聮	lianfo
练	lianfp
聯	lianfq
練	lianfs
鄻	lianft
匲	lianfu
匳	lianfv
縺	lianfw
纞	lianfx
聨	lianfy
聫	lianfz
廉	liang
掚	liangaq
凉	liangb
辆	liangc
輛	liangcq
蜽	liangcs
輌	liangct
輬	liangcu
辌	liangcv
涼	liangeq
湸	lianges
緉	liangfq
良	liangg
魉	lianggp
魎	lianggq
两	liangh
両	lianghq
梁	liangi
椋	liangip
樑	liangiq
锒	liangj
鍄	liangjq
裲	liangkq
